0.312243	0.58034	0.540302	0.841471	0.287757	0.0196602	4.65963	0.841471
0.637742	0.737023	1.98367	4.20445	0.257101	0.0978506	4.00346	3.03071
1.03629	0.612995	4.76075	0.108663	0.215412	0.0802342	3.27861	2.47528
1.24065	0.512355	4.88015	0.0739499	0.199131	0.0823177	2.84383	2.14389
1.54037	0.563546	4.90018	0.371774	0.183586	0.0755431	2.54709	1.92407
1.78692	0.563299	5.25955	0.49964	0.173813	0.0707909	2.3253	1.767
2.08664	0.607542	5.2766	0.648173	0.163272	0.0655527	2.15302	1.65211
2.30788	0.646722	5.15612	0.822336	0.157747	0.0629636	2.01402	1.56933
2.58349	0.683116	5.17682	0.854604	0.152117	0.0642785	1.89884	1.50284
2.85408	0.668367	5.25502	0.513175	0.146791	0.0634624	1.80151	1.43226
3.09374	0.675694	5.24446	0.399236	0.143492	0.0630214	1.71775	1.36861
3.37816	0.561692	5.28768	-0.576059	0.139315	0.0628549	1.64486	1.32558
3.68007	0.453709	5.24788	-1.22687	0.134256	0.0775497	1.58042	1.32877
3.97783	0.553021	5.37995	-0.164327	0.129373	0.0780027	1.52382	1.28342
4.25493	0.557749	5.39154	-0.014031	0.125078	0.0786864	1.47314	1.24099
4.51396	0.606101	5.34696	0.343293	0.121195	0.0771821	1.42697	1.20202
4.71888	0.732004	5.15691	0.943205	0.117891	0.0765234	1.38437	1.17844
4.96657	0.739834	5.1534	0.889682	0.115095	0.0757014	1.34538	1.15444
5.26001	0.724658	5.24776	0.720236	0.112057	0.0740121	1.30962	1.12769
5.52124	0.715689	5.28597	0.527426	0.109238	0.0721482	1.27675	1.09995
5.80359	0.722368	5.33525	0.471466	0.106658	0.0704204	1.24657	1.07366
6.06038	0.559706	5.06866	-1.71016	0.104249	0.0796188	1.21805	1.1422
6.33081	0.821783	4.97608	2.07126	0.102114	0.0786396	1.19181	1.16724
6.56508	0.817604	5.26323	1.12763	0.0999668	0.0771539	1.16698	1.15009
6.82057	0.806702	5.30094	0.854917	0.0979483	0.0756288	1.14389	1.12872
7.0706	0.804379	5.29554	0.772645	0.0960496	0.074599	1.12216	1.10749
7.29786	0.913474	5.16599	1.3261	0.0944684	0.0735708	1.10123	1.0953
7.58403	0.882352	5.31291	0.613928	0.0927674	0.0724006	1.08206	1.07561
7.84425	0.803438	5.32937	-0.162781	0.0911549	0.0756443	1.0641	1.06932
8.09879	0.760884	5.26812	-0.803118	0.0896235	0.0843424	1.04673	1.08948
8.34158	0.783468	5.27079	-0.717738	0.0881826	0.0930628	1.03029	1.10646
8.62981	0.978941	5.21494	1.0697	0.086907	0.0927142	1.01441	1.08964
8.86834	1.04369	5.15679	1.26099	0.0855999	0.0919148	0.999085	1.07465
9.14572	1.0854	5.21172	1.1171	0.0845527	0.0912722	0.984734	1.05901
9.38297	1.09497	5.25013	0.818594	0.0834134	0.0917675	0.971325	1.04439
9.64743	1.2102	5.12346	1.49418	0.082452	0.0907948	0.957937	1.032
9.88263	1.3797	4.72574	2.53245	0.0813972	0.0902651	0.945896	1.04309
10.1295	1.46984	4.87158	2.24499	0.0803713	0.0905266	0.933505	1.04292
10.3616	1.54362	4.84015	2.28253	0.0793347	0.0911253	0.921631	1.04215
10.5889	1.69803	4.38873	3.09027	0.0783885	0.0954174	0.914055	1.06589
10.8338	1.70706	4.56742	2.77594	0.0774844	0.0968053	0.904404	1.07461
11.109	1.75274	4.90412	2.10853	0.0765756	0.097299	0.893578	1.06642
11.4125	1.74743	5.06944	1.68057	0.0764476	0.0963144	0.883706	1.0542
11.6512	1.83476	4.96278	1.96303	0.0762502	0.0954533	0.873825	1.04362
11.8977	1.85876	5.09486	1.5335	0.0761709	0.0944056	0.865139	1.03214
12.1465	1.93388	5.14344	1.36684	0.0762962	0.0934329	0.857397	1.02229
12.4093	1.87756	5.29753	0.324869	0.0770604	0.0955989	0.852046	1.03407
12.6658	1.92629	5.28573	0.505698	0.0784028	0.0993564	0.847173	1.04211
12.8694	2.10917	5.15768	1.20713	0.0787777	0.0998973	0.841274	1.03679
13.1224	2.21387	5.12334	1.37165	0.079662	0.100279	0.83559	1.03042
13.3297	2.38437	4.9478	1.87517	0.0798981	0.0995353	0.828748	1.02071
13.5201	2.66408	4.15656	3.26516	0.0794535	0.100053	0.822699	1.02234
13.7633	2.6976	4.49068	2.78746	0.079249	0.0993153	0.814914	1.01546
13.9829	2.81845	4.51704	2.73635	0.0789657	0.098667	0.807348	1.00768
14.2068	2.94897	4.48516	2.78821	0.0787041	0.0981847	0.800002	0.999948
14.4598	3.02271	4.90354	1.92687	0.0790282	0.0973396	0.795794	0.993547
14.6959	3.05631	5.09577	1.26428	0.0797462	0.0969484	0.795093	0.999099
14.9205	3.20018	4.97816	1.69681	0.0806518	0.096396	0.793368	0.997706
15.1049	3.44002	4.45497	2.812	0.0808714	0.0958033	0.787126	0.989348
15.3116	3.59277	4.41276	2.88103	0.0810092	0.095396	0.781104	0.981189
15.5124	3.7766	4.24421	3.12864	0.0810225	0.0956701	0.774824	0.973825
15.733	3.89307	4.3821	2.92371	0.0813145	0.0954861	0.769592	0.96594
15.9584	4.01981	4.42697	2.85507	0.082092	0.0950533	0.765302	0.95839
16.1559	4.19116	3.99241	3.4546	0.0828089	0.0948714	0.759326	0.952133
16.328	4.39805	3.61469	3.85241	0.0830293	0.0956038	0.754165	0.948936
